return,volatility
0.3255406711567152,0.1933563159805796
0.3295516192286784,0.19582611572307768
0.33356256730064165,0.19829953189358426
0.3375735153726049,0.20077643083704086
0.3415844634445681,0.2032566852296066
0.34559541151653134,0.20574017371873113
0.34960635958849456,0.20822678058674365
0.3536173076604578,0.21071639543625006
0.357628255732421,0.213208912895761
0.36163920380438425,0.21570423234410194
0.3656501518763474,0.21820225765226237
0.36966109994831065,0.22070289694145453
0.3736720480202739,0.22320606235623666
0.3776829960922371,0.22571166985165414
0.3816939441642003,0.22821963899342215
0.38570489223616355,0.2307298927702558
0.3897158403081268,0.2332423574175142
0.39372678838009,0.23575696225139386
0.39773773645205324,0.2382736395129574
0.40174868452401646,0.240792324221343
0.4057596325959797,0.2433129540355422
0.40977058066794286,0.24583546912418353
0.4137815287399061,0.24835981204279572
0.4177924768118693,0.2508859276180675
0.42180342488383255,0.25341376283864997
0.4258143729557958,0.2559432667520848
0.429825321027759,0.25847439036746767
0.4338362690997222,0.2610070865634863
0.43784721717168545,0.26354131000149555
0.4418581652436487,0.26607701704331677
0.4458691133156119,0.26861416567347024
0.44988006138757514,0.2711527154255688
0.4538910094595383,0.2736926273126195
0.45790195753150154,0.27623386376099746
0.46191290560346476,0.27877638854787196
0.465923853675428,0.2813201667418795
0.4699348017473912,0.2838651646468507
0.47394574981935444,0.286411349748414
0.47795669789131767,0.2889586906633075
0.4819676459632809,0.29150715709124114
0.4859785940352441,0.29405671976916653
0.48998954210720735,0.29660735042781156
0.4940004901791706,0.2991590217503578
0.49801143825113375,0.3017117073331351
0.5020223863230969,0.30426538164822453
0.5060333343950602,0.30682002000786057
0.5100442824670234,0.3093755985305373
0.5140552305389866,0.31193209410872175
0.5180661786109498,0.31448948437808943
0.5220771266829131,0.3170477476882002
0.5260880747548763,0.3196068630745352
0.5300990228268395,0.3221668102318249
0.5341099708988027,0.3247275694885986
0.538120918970766,0.3272891217828916
0.5421318670427292,0.3298514486390509
0.5461428151146924,0.3324145321455789
0.5501537631866557,0.3349783549339686
0.5541647112586189,0.33754290015847105
0.5581756593305821,0.3401081514767548
0.5621866074025453,0.34267409303140905
0.5661975554745086,0.3452407094322486
0.5702085035464718,0.34780798573938154
0.574219451618435,0.3503759074470008
0.5782303996903982,0.35294446046786543
0.5822413477623615,0.3555136311184368
0.5862522958343247,0.3580834061046382
0.5902632439062879,0.3606537725082083
0.5942741919782512,0.36322471777361975
0.5982851400502144,0.36579622969553527
0.6022960881221775,0.36836829640677804
0.6063070361941407,0.37094090636678884
0.610317984266104,0.3735140483505512
0.6143289323380672,0.37608771143795816
0.6183398804100304,0.3786618850036055
0.6223508284819936,0.3812365587069878
0.6263617765539569,0.3838117224830807
0.6303727246259201,0.3863873665332915
0.6343836726978833,0.3889634813167616
0.6383946207698465,0.3915400575420061
0.6424055688418098,0.39411708615887225
0.646416516913773,0.3966945583508079
0.6504274649857362,0.39927246552742024
0.6544384130576995,0.4018507993173181
0.6584493611296627,0.4044295515612205
0.6624603092016259,0.40700871430532326
0.6664712572735891,0.40958827979491125
0.6704822053455524,0.41216824046820577
0.6744931534175156,0.4147485889504375
0.6785041014894788,0.41732931804813467
0.682515049561442,0.41991042074361906
0.6865259976334052,0.42249189018969957
0.6905369457053684,0.42507371970455576
0.6945478937773316,0.42765590276680293
0.6985588418492948,0.4302384330107331
0.7025697899212581,0.4328213042217225
0.7065807379932213,0.43540451033180005
0.7105916860651845,0.4379880454153703
0.7146026341371478,0.44057190368508303
0.718613582209111,0.44315607948784785
0.7226245302810742,0.4457405673009821
0.7266354783530374,0.4483253617284916
0.7306464264250007,0.45091045749747743
0.7346573744969639,0.4534958494546625
0.7386683225689271,0.45608153256303546
0.7426792706408903,0.4586675018986069
0.7466902187128536,0.461253752647271
0.7507011667848168,0.46384028010177286
0.75471211485678,0.4664270796587741
0.7587230629287433,0.4690141468160139
0.7627340110007064,0.4716014771695636
