Date,U-MVP,L-MVP,U-TP,L-TP,Equal
2024-10-22,0.0007205650170643775,0.0020602794782690237,0.026636654751967647,0.007778891442082486,0.00022648625260321658
2024-10-23,-0.003512591091909128,-0.005706922219963955,-0.03169882846009413,-0.011276203436597021,-0.006711998175115681
2024-10-24,-0.0015695170752562859,0.003750887522996731,0.005051881077507341,0.0062232858329144694,0.00398436511400592
2024-10-25,-0.001147417172167565,-0.0012422972712842898,0.012782747965427388,0.0014185094617843348,-0.001958568456412197
2024-10-28,-0.0005888479360091415,-0.00014866139694176564,-0.007262910967260228,0.000850613305543625,0.003515949615052986
2024-10-29,0.0006666485843746128,0.003074625481593492,0.03021788890982311,0.008429222925628867,0.0008581769317904246
2024-10-30,-0.0018408489422742109,-0.00032855374609507557,0.022077257052825254,0.0032384158959336416,-0.0018434907613014352
2024-10-31,-0.004282776931115267,-0.006289490691422538,-0.06483222945178427,-0.016586955621107156,-0.01187706007797756
2024-11-01,-0.0008558230083170835,-0.004228632930872507,0.02076381536842966,-0.001890266333699575,-0.0016204776552255296
2024-11-04,0.0012681777226753903,0.00538891514804335,-0.046988153135235015,0.0004743843174291458,0.004631801574369412
2024-11-05,0.003644197839621429,0.0051390884640035205,-0.009198584494388004,0.004869115222321297,0.010318075671170697
2024-11-06,-0.0009135897150308798,-0.012075333123369269,0.04929827608216628,-0.01570121340946467,-0.0007035470695363603
2024-11-07,0.009575270763020682,0.012821422256332909,-0.013240646803507953,0.01385863245391112,0.012183115602747248
2024-11-08,-0.0025371712013815433,0.0002868971283106795,0.021962029211656672,-0.0038188731052285043,-0.00014689629507988423
2024-11-11,-0.0038158473869402566,-0.006419844701133056,-0.03760029650850969,-0.016979726061890927,-0.003023626990313757
2024-11-12,-0.003127675441076269,-0.008904946281552167,0.051856329392837845,-0.0071629182657389125,-0.011830260426129433
2024-11-13,-0.00027520794122506975,-0.004881418217972647,0.013364961046303171,-0.007272643983107551,-0.004541359660683711
2024-11-14,-0.0035589672826506075,-0.0014228335775301765,-0.009566892531127344,-0.003624759817177018,-0.004047704228474756
2024-11-15,0.004890268705051838,-0.0009945482142068314,-0.019904310882905292,-0.004705423425816454,-0.00651143965911977
2024-11-18,0.0030458087901282034,0.005968876129079415,0.023281896165578315,0.01505389962772612,0.006640201088786889
2024-11-19,-6.138118631513379e-05,0.0035470263331832995,0.01423210360895162,0.007549575789235289,0.004114061051701767
2024-11-20,-0.00027502498373698035,-0.0004707848163303852,0.022583637625924014,0.0042252197241882065,-0.0004467039942752777
2024-11-21,-0.0007771506015357444,0.0012354673322903275,0.028633592162707187,0.007549802682821716,0.004010768049639687
2024-11-22,0.0005937339579930137,0.003549553670528117,0.018462979831506385,0.01028933308239323,0.005465931784645899
2024-11-25,-0.0010191431651024197,0.0025906283118838883,-0.1105037805934066,-0.02072741168922965,0.005425952637663673
2024-11-26,0.0006979996235850613,-0.0011094100758294548,0.04388244700910667,0.0028109445334527144,-0.000797683572393611
2024-11-27,0.001483095470064244,0.00277632240321621,-0.01863900558951647,0.0008265376211255968,0.0018348228690702483
2024-11-29,0.003191506442249913,0.006517576837789075,0.017748239275535063,0.007983384419467584,0.006050662730680293
2024-12-02,-0.0015837512314760126,-0.00047146679198288284,-0.02789696185872144,-0.005951141097490576,-4.991973487956307e-05
2024-12-03,-0.0008477592556150051,-0.0018637973879269128,0.018012533602554632,0.0016010347283671386,-0.0012274062209084156
2024-12-04,0.0009950274061681708,0.004459185929987688,0.001389544013477341,0.0038777852997744083,0.004592761045013186
2024-12-05,-0.0008221912099189229,-0.0015836662578142936,-0.024067013462277166,-0.005868863564206643,-0.0013986289520726432
2024-12-06,-0.000341328413944389,0.0016896015627106775,-0.00510755657527542,0.0007759510512438224,0.0017060145479265588
2024-12-09,0.004346731196658828,0.0007843972785898961,-0.01518064177828928,0.005914446470677759,0.0003264209482684585
2024-12-10,0.0028341038527829594,0.0008340591242718306,0.06805815586125112,0.008838993578903788,-0.004834717643469458
2024-12-11,-0.0010378093817354642,0.000868004241437442,0.035913046052455946,0.009054583868075831,0.003952938846946653
2024-12-12,-0.00200351542526319,-0.00745777718287958,-0.010297994200094467,-0.012135791048685101,-0.008043423857579151
2024-12-13,-0.005874127592695974,-0.0062852880434274075,-0.01870798520709896,-0.008930550090702198,-0.003558527538271215
2024-12-16,-0.0027032757736113926,0.0014746336802483897,0.009713840648416421,0.0029082248066111026,0.00210927485934666
2024-12-17,-0.0007784271857037985,-0.0011340145408107842,-0.008745942629867467,-0.0039134476110161374,-0.003341626621199594
2024-12-18,-0.0077802419503097825,-0.01551841298970181,-0.014912350204531431,-0.022007336649660925,-0.027034305449590547
2024-12-19,0.004870121101823654,-0.003269059588429766,0.03779616378026847,0.0009617701821949857,-0.004848663106690928
2024-12-20,0.00645959886480044,0.0058898029778452115,0.042435374942550876,0.010853193238274996,0.0075866349598203734
2024-12-23,-0.0007532710758803563,-0.002284651782531559,0.006560102720085814,-0.0018656668122078665,0.0014185315780710819
2024-12-24,0.0024783838551181736,0.0034506860894015817,0.01958294259892164,0.004416881470083998,0.006245005160844144
2024-12-26,0.00014728931598421578,0.0019068334265804378,0.009820364664996358,0.004974449012814424,0.0022962791116491786
2024-12-27,-0.0018994678431659192,-0.005231993261381725,-0.013369290288715512,-0.007842266878643157,-0.008180217334504077
2024-12-30,0.0009564963518850595,0.0011086407334660647,-0.03404840245222285,-0.005374974110340063,-0.004756166937518923
2024-12-31,-0.0006419348373182881,-0.0008106309763744195,0.013032590369544843,0.003609898024265253,-0.0007912474202773144
2025-01-02,0.000869628441990167,0.0026580937184385017,0.02538785883241266,0.009323182379990982,-0.00010122223966836533
2025-01-03,-0.00354496167718122,-0.001941132553423607,-0.009482204096692516,-0.0024505713986710904,0.006355803895725807
2025-01-06,-0.002026994386618397,-0.00141286639672276,0.016077967793184246,0.000626437823781593,0.0010708246146771776
2025-01-07,0.000719793887602744,-0.0030631597405731507,0.018936808729230207,0.0011316739326180936,-0.00720093872344478
2025-01-08,0.00300226573944683,0.002116797561820787,0.028933560438078557,0.004291131991383194,0.00017775288046170944
2025-01-10,-0.0018114652480059404,-0.0037048772829623433,0.042408416611291674,0.0029598904549077787,-0.012487767443656083
2025-01-13,-0.00439167406443134,-0.004161569687391687,-0.004052244166245313,-0.006894248437550829,-0.0011348438187743484
2025-01-14,0.00273747215952224,0.00241563677122642,-0.015190104899256672,0.004219921570377614,0.004505535425066826
2025-01-15,0.008553381120460135,0.011539388658391625,0.007933964184119601,0.01033320213810741,0.014349148587198372
2025-01-16,-0.00010118083311214587,0.0025906853542588394,-0.003983508035953664,0.004562951264793722,0.0033141781641645904
2025-01-17,-0.0005918385410155383,0.0005150129461045216,-0.003584695796567755,-0.001228126950180841,0.004420762850677236
2025-01-21,0.002940712518064569,0.008261897792851218,0.00798883441110891,0.013802289520893395,0.01267548942879168
2025-01-22,0.0004513240435372358,-0.0006388236953903174,0.04710353739515825,0.005264775774834745,-0.0011535542236093138
2025-01-23,0.002099232372497227,-0.000752883509126138,0.01735287096818489,0.00041191049448060894,0.0021606936526715912
2025-01-24,0.0012468824076910794,0.0026748431109527774,-0.012243173466133427,0.0037899297736243434,0.0018766256728625548
2025-01-27,0.0024159504619774277,0.0007657945498008889,-0.040718340403398036,-0.011399034812809537,-0.0054828108546499926
2025-01-28,0.001477423126971246,0.0017802487041273306,0.03994244351960493,0.008639366061540494,0.002786086201719988
2025-01-29,-0.0016961524617072625,-0.002001750565877951,-0.0172293886014189,-0.0040111437037591,-0.003215591268187889
2025-01-30,0.0023985531106472764,0.005734134632815898,0.0008119997136139916,0.01254648381992469,0.009065006410414116
2025-01-31,-0.0026508377931725165,-0.0026303492864410347,0.018449459710072984,3.660006359904001e-05,-0.0051667770890272465
2025-02-03,0.00013325549313614448,0.001403095375139724,0.006113180348407264,0.002130076536795082,-0.0036075102402792917
2025-02-04,0.00037715245185050006,0.00458204737300442,-0.012840167024935303,0.009013770476665321,0.008668750728127483
2025-02-05,-0.0014393741727022537,0.006228156681945636,-0.010808597988265743,0.005636771894425142,0.007821338279434655
2025-02-06,-0.002734185813183674,-0.001386705406104082,-0.0009360810053658797,-0.0010220394772897426,0.0013246122740514779
2025-02-07,-0.0006645569744647638,-0.0032898060928480068,-5.981010079165409e-05,-0.0011229690766521284,-0.006224953670181261
2025-02-10,0.0031753955728383194,0.004692859004318228,0.032753188851546766,0.014241265053060288,0.006220703689561545
2025-02-11,-3.678911706204947e-05,-0.0023734613902157272,0.015772433332677197,-0.0024789465270754485,-0.0016113183625431748
2025-02-12,-0.0012301799904799327,-0.0034684548822201122,0.005032410322038652,-8.739884055481133e-05,-0.003309104828159536
2025-02-13,0.001395501340957707,0.008360047121078264,0.003628404524204892,0.010047526595307617,0.010997458115520662
2025-02-14,0.0005350985097432366,-0.0001473824636345104,-0.057996780919702146,-0.010932117637687654,0.0002610100819482906
2025-02-18,0.001465552588173985,0.0011500605724570209,0.04338646791330586,0.012939507910663272,0.003264410798859993
2025-02-19,0.0035378236005764356,0.0006048103973406019,0.021273201564005095,0.0010327211266771834,-0.0010606499222191874
2025-02-20,0.0010893530167313979,0.0018060195514317831,-0.03227183736031088,-0.000726277865166203,0.0008115991456753655
2025-02-21,0.0005400247022192297,0.0008311112771782591,-0.03908118306575531,-0.0052234457106642785,-0.007879399834036016
2025-02-24,0.003238663184821181,0.0019459207420064854,0.03208603652440839,0.0027769991206301444,-0.0027442023332976233
2025-02-25,-1.0333620032031534e-05,0.002104996723398825,-0.06883238256064309,-0.011004820853993305,0.0013759604751530472
2025-02-26,0.0007897792078752034,0.0021759381730894626,-0.021243792770193462,0.0012548191678204681,0.0023117349774645795
2025-02-27,-0.0026685066323735886,-0.007964859463722634,-0.020067128667338507,-0.015431864109633752,-0.012474383122415968
2025-02-28,-0.0003760441399404339,0.002282081286694731,0.03974390843650091,-0.0004526504480899746,0.005479284264069644
2025-03-03,3.3749582217092264e-06,0.003259139463214299,-0.006256930056187968,0.005020549082767849,-0.004313194600199904
2025-03-04,-0.0010140525709427326,-0.000953539383285441,-0.022857860592552504,0.00323979132993335,-0.004050372179537087
2025-03-05,-0.001395991820480444,0.00022671196315490733,-0.02215335811183196,0.004384793309625133,0.009946394421501352
2025-03-06,0.0016186045701444686,-0.00472945642837474,-0.015827768749402338,-0.00844874436750624,-0.01270444944328716
2025-03-07,-0.00199769221824904,-0.0003473153516071569,0.005894854369464567,0.001872975727360943,0.0037049716299112014
2025-03-10,0.0014984090894565004,-0.002401945914000587,-0.04067965230077448,-0.01350816789375538,-0.015835009458760454
2025-03-11,-0.006034978542400583,-0.0022711248693854033,-0.010981591488444357,0.006400980147171952,-0.0021700365231754827
2025-03-12,-0.002168248114643744,-0.0004998129651981501,0.017911586846349567,0.0046019209322806145,0.0025906256891578125
2025-03-13,0.004951669180279087,0.004704788495321117,0.019030716448687354,0.00949365505667258,-0.005223598468286389
2025-03-14,0.00023686176074668146,0.002005656684203585,0.01018029696700051,0.005783579646397933,0.0133681135619286
2025-03-17,0.00032084150467408647,0.003750853967338627,-0.01814262517661227,0.006024269810858166,0.009401208755442488
2025-03-18,0.0047903882362102185,0.0030709284581970798,0.011111962892041524,0.005696905246740862,-0.0035438616376910937
2025-03-19,0.006071480993989181,0.00575700326224714,0.019736509339126945,0.005910617131572306,0.006845724992047254
2025-03-20,-0.001967003814259281,-0.001841789992219739,0.01157131906043577,-0.0017088440381260504,-0.003669682289564175
2025-03-21,0.0013168659338896873,-0.0027824252385145504,0.009652874993567331,-0.005822657763911989,-0.004451701324924458
2025-03-24,-0.002114549077064673,-0.002370834137580051,0.02732502984953666,0.0014908124953428134,0.007274360288207552
2025-03-25,0.0018537205223422308,0.0016677730680108136,0.029720792614520514,0.0038697116319477104,-8.476238737692475e-05
2025-03-26,-0.0009632882372368604,-0.004041406724054919,-0.008304885751284876,-0.003779496266998922,-0.007451207720453771
2025-03-27,0.0027947183402643435,0.001977443266186788,0.02488504734295151,0.009136753140298381,8.184229817130692e-05
2025-03-28,0.0012082699836304396,0.0034241649664899327,-0.017127640470147212,8.953641327630497e-05,-0.007595877979914352
2025-03-31,0.004852393828882904,0.0047358162908563185,0.06192475168314718,0.012329770991045336,0.0029837202913703498
2025-04-01,-0.000889944601802296,0.0023474714565169252,-0.019241869133174286,-0.0007017241409686567,0.002928985473585449
2025-04-02,0.0024999091779734795,0.0025073137131229922,0.006047886847419553,0.0031883776998790914,0.0047637949481812185
2025-04-03,-0.002990215022180466,-0.005770726030570281,-0.0821866383368813,-0.017531691589719855,-0.027202651959411298
2025-04-04,-0.009242950380444325,-0.012113302628302266,-0.1032004819372217,-0.03273493686832374,-0.03820807903054277
2025-04-07,-0.012933956418629995,-0.019307806244837585,0.07917392981420221,-0.016248529493724264,-0.018570551429476185
2025-04-08,-0.006090719601824581,-0.009161704275308007,0.04818310573053945,-0.00016609092442922656,-0.014492320869191014
2025-04-09,0.025614201044630885,0.029491496729379996,0.1993293554524848,0.05507237490189027,0.06397533403371199
2025-04-10,-0.011360668365173856,-0.010342113865593772,0.00684502669406198,0.006285408380340758,-0.02314428527681804
2025-04-11,0.0002171046664249264,0.006396955462459518,0.02245581442232516,0.01875610294208715,0.015981630843154
2025-04-14,0.0038119995422923364,0.004074755350719317,-0.02423334396073968,-0.0016108844120344486,0.00848975797502357
2025-04-15,0.001783860732602174,0.004501655866304347,-0.01672406637545347,0.003097234749115691,0.002758030919438625
2025-04-16,0.004536929779815224,0.007560742908814914,0.019230935840618954,0.017983815366744135,-0.003978812510059775
2025-04-17,-0.0006584669777667499,-0.0014587372389351814,-0.025609246807166468,-0.0028444548250112713,0.003142182739514168
2025-04-21,-0.0035260476968570764,-0.002620070697857894,0.034771685806912936,0.016386746941826975,-0.010269909605231253
2025-04-22,-0.0006836101094620716,0.0012146364010369153,-0.0056431530102435574,-0.003507397342669175,0.014126993320607236
2025-04-23,-0.001237158474647733,-0.00039157124701297714,-0.052403004152226616,-0.013486833132946373,0.0067277824531827915
2025-04-24,0.010003403918349479,0.011993677233081292,0.04321360436264761,0.016281983019805858,0.01479643987351567
2025-04-25,0.0020537095105762123,0.0017993899861087177,-0.009614206022582672,-0.006039693684270821,0.0023613594047181474
2025-04-28,8.817940519145219e-05,0.004640056729008132,0.012809515636896678,0.010558084362868123,0.0046499695410912485
2025-04-29,-0.0016676691079296792,0.00010914142606909505,-0.022075481584601306,-0.005476116145285071,0.003321232248895153
2025-04-30,-0.002402444412455656,-0.00462116611323606,-0.0035364449000633404,-0.0053880292958656565,-0.0023793555013371277
2025-05-01,-0.005831472240504751,-0.006203941378885449,-0.026926855722669524,-0.013367642315969952,-0.0003479652019852219
2025-05-02,0.0023513139970388736,0.000935430687558721,-0.008714619899094564,0.005228953841873697,0.011191627155018966
2025-05-05,0.004271373989947459,0.005150113330229571,0.04608139621906805,0.02040515754004831,0.0011777146422509688
2025-05-06,0.004198336335834052,0.006405261740598538,0.04878786889349171,0.018353923770114088,-0.0009118326643313009
2025-05-07,-0.0008337699779736925,-0.0018754538388741657,-0.004683193782247505,-0.009890279062787978,-0.001225586820993793
2025-05-08,-0.004201562046772429,-0.007039253324869733,-0.019688774097404403,-0.012607744008180176,-0.000849445547311661
2025-05-09,-0.001709897311346195,0.0014298421413792449,-0.007412779765393293,0.004987731755326859,0.002544717291611165
2025-05-12,0.004192533446112244,-0.0027253255198596365,-0.007916674239874001,-0.011914148237507945,0.011434844528564535
2025-05-13,0.00290067920801942,0.0020135576350284565,0.027945318086053765,0.004882264358212028,0.0018710076267528413
2025-05-14,-0.004084364470713463,-0.0074248940823128905,-0.03639107650499881,-0.01510649628751743,-0.004600699187757836
2025-05-15,0.005624115488902145,0.008527978341395936,0.02698947734873329,0.013019119850346242,0.008131084593359952
2025-05-16,-0.00030795613600962746,-0.0008102842703909481,-0.018048172883251515,-0.007190954562021176,0.002833515601629877
2025-05-19,0.0023754750560461397,0.0029130810148727923,0.03343911102235049,0.009747879699195485,0.002203690410369031
2025-05-20,0.0010751891123980965,0.0019438776284845314,0.040954625945330156,0.01277899763889807,7.147478850226899e-05
2025-05-21,-0.005365031842375039,-0.007359638634967538,0.019053685840773417,0.00093875687614007,-0.01275076455091772
2025-05-22,0.003256909878654351,0.0015229907724513994,-0.01980432154650761,-0.006401259515810111,-0.0005206824945610572
2025-05-23,0.002320960457686512,0.004739043722040499,0.018006281689267024,0.014269555373770575,0.0012897691898524244
2025-05-27,0.0009283522217622387,0.004028975950428035,-0.015020383932017255,-0.006918309808443607,0.011704807517549515
2025-05-28,-0.0010397523156045838,-0.002721903509128376,-0.0020760543020632476,-0.0032014145861184295,-0.005207578760389096
2025-05-29,0.002565331231161786,0.004716020839569301,0.0031081890038916343,0.005399144997020537,0.005078433597305745
2025-05-30,0.001294004895519938,2.4855526617772385e-05,0.003921754024362893,-0.0051261596589779815,-0.0022955641393700055
2025-06-02,0.002742376766737967,0.004316906063182692,0.07005379562242209,0.02101325805596985,0.005598357368570122
2025-06-03,0.00132362153172445,-0.001015425950011653,-0.013985223151399282,-0.004986153440378092,0.0013688566741448965
2025-06-04,0.002099673487439,0.006755652572763165,-0.03521665714142186,0.004658470041114529,0.00548300441084121
2025-06-05,-0.004559877418177458,-0.003278484459661192,-0.03436414225028172,-0.004992232338435886,-0.0017374002017441221
2025-06-06,-0.0031166063610229174,-0.006017607783975096,0.0037044747904182752,-0.007120777023202937,0.0017351267007846114
2025-06-09,0.004265817364435172,0.003417806899439,-0.011328650046735243,0.0037039248320593857,0.00308644891550262
2025-06-10,0.0008678150646094017,0.0023482119001533067,-0.006115481361997347,0.0017224514811190106,0.004571222175025611
2025-06-11,0.004736528503014932,0.003231741731167416,-0.002520831258856708,0.003215686901475984,-0.0001763530777281403
2025-06-12,0.003743915725374766,0.006722181771611939,0.025363761883532492,0.01017540875296587,0.005169482425177663
2025-06-13,-0.0011697271977947478,-0.0027861832106793397,0.055685085229278626,0.006647002242769905,-0.009217523076690983
2025-06-16,0.0010143974292307302,-0.0029854752019448615,-0.02278075009326799,-0.007940388132354452,0.0028782888492950675
2025-06-17,-0.000822573025512796,0.001295523694193352,-0.007185413805418011,-0.0018944258988820074,-0.00462907512319691
2025-06-18,-0.0017098062138418807,-0.0006388019830810388,-0.022372354522906607,-0.003994232159887065,0.0007792948445846868
2025-06-20,0.003234364473527703,7.665540723484067e-05,0.009643587163827991,-0.0009318519443895943,-0.0028198281528303147
2025-06-23,0.0013607039978677186,0.0033815712824054357,0.00272813621497728,0.004874333727661929,0.007994796929873468
2025-06-24,0.0016042735048378569,0.0017515598668217706,-0.07063094258396117,-0.008605052807870193,0.008450919541534643
2025-06-25,0.002428065520140232,-0.00010306284772602552,0.03235860021005234,0.0023789298585243117,-0.003791073807664459
2025-06-26,0.0013373734130197863,0.00310239701684935,-0.01085964523802231,0.001266670128625922,0.006437444430474173
2025-06-27,-0.0015445473880155297,-0.004687061133801988,-0.00848341707877868,-0.01198610725792067,-0.0010922367029752664
2025-06-30,0.004097256800457863,0.006707115352475373,0.018499024974961923,0.010069995839155927,0.005571865389079133
2025-07-01,0.0033973604574466586,0.0027298716296761806,0.011089254621572824,0.006465329004942073,0.002403526626680608
2025-07-02,0.0020007932997738918,0.001531874663281918,0.010753225056675891,0.0052633242165804825,0.0037713165905041146
2025-07-03,4.1966188410596015e-05,-0.0022792026885653945,0.004668466281004238,-0.002914654690824694,0.0018553356990995574
2025-07-07,-0.0027145585078212934,-0.004995184732934107,0.03331207342676238,-0.001430919528297706,-0.008699662888045192
2025-07-08,-0.006170747697971385,-0.0039106105950278,-0.04346130886785012,-0.007813237120838992,0.0004973907830002846
2025-07-09,0.0018977273224295033,0.0051989655839848005,0.007560606366846616,0.004876692551339861,0.005692674202294136
2025-07-10,0.0018753038378079429,0.0009018677640374124,0.008765304904258163,0.0023838100485686652,0.0019918694252993876
2025-07-11,0.0005285326996462545,-0.0025073587034759506,0.04542759369588017,0.006115238923411906,-0.004731918071754483
2025-07-14,-0.0012596287275858519,-0.0007528523159650609,-0.013935676542308807,-0.0021766042352988,0.0015707686804852725
2025-07-15,0.000853469793924273,-0.0033428399247317706,-0.005961588687485789,-0.004186967993034933,-0.0061828090900865685
2025-07-16,0.0016529328948851267,0.002543065684314314,0.000650896850619003,0.0045509327612572505,0.004516872227229183
2025-07-17,0.0030386689856634007,0.0018587153325708892,-0.006689671974476327,3.068543138434027e-05,0.0038389157605219198
2025-07-18,0.002675279847331668,0.0016559397549929008,0.010822389796916763,0.0017149675600119047,-0.000639575546145412
2025-07-21,0.001641019258372766,0.0062321504451379834,0.012931254221182825,0.011788897607547113,0.005238906889574945
2025-07-22,-3.594474908507044e-06,0.003634365035874774,0.0002374228653206894,0.0070019251912811255,0.004942984591423259
2025-07-23,-0.0017223957620017593,-0.002619329559490147,-0.02203937156474824,-0.006843836915143037,0.005084662248923814
2025-07-24,-0.00011575199346447544,-0.002462918093475017,0.014570239164342873,-0.004404160795496169,-0.004110420260359223
2025-07-25,0.0017299144856487004,0.00044950203169627013,-0.0072736267315274584,-0.005668670077744981,0.00072008382727064
2025-07-28,0.002123350509253763,-0.0030010720594861443,0.016078413308458262,-0.00481969027327,-0.00578160848697515
2025-07-29,-0.0008158632322998983,0.004888963059384193,-0.032788103159160864,0.001318291386441533,0.0033493625498815702
2025-07-30,-0.0034693947083091698,-0.006522903308783795,-0.011049356449122536,-0.013017089847109801,-0.006648881067109135
2025-07-31,0.004300071956148139,0.0010697947917941424,0.033691881209778646,0.003882065617195286,-0.0046518812559676916
2025-08-01,0.006523517830992495,0.008756975467742121,-0.000291080244592821,0.01054788007965633,-0.002842874157576761
2025-08-04,-4.4465667375697716e-05,0.003914193419777804,0.01448475576701811,0.008315394065126172,0.011135252509822294
2025-08-05,-0.0017458620782016946,0.00040414689078053227,-0.032297364937510474,-0.0007571456426353428,0.0005736368054087537
2025-08-06,0.002646277385751113,0.00012048091736350618,0.020709801322743453,0.0004784923875939945,0.0015857690500266667
2025-08-07,-0.0021979055389660662,0.0013478169154266609,-0.005256981170169551,0.0059726443179804675,0.002806327243093436
2025-08-08,-0.0012030845939668567,-0.0016715488552037088,0.03729436836617497,0.0019083753135820353,0.0009596762504881067
2025-08-11,0.0010256443475663607,-0.002197613077602898,-0.0294844575627137,-0.011079672338700452,-0.0033889343222487517
2025-08-12,0.0013441112273111944,0.0016919329846382118,-0.014120371706683173,0.0021633101750081845,0.008657923256126163
2025-08-13,0.0030495338660260843,0.004951187757658903,-0.03380527309865812,0.003148656123921116,0.007486217675143045
2025-08-14,-0.00074065167312345,-0.004138907425721462,0.035530965303057806,-0.004629188124732665,-0.005562761352198124
2025-08-15,0.0009304997311483285,-0.0008667450358422169,0.0004927754832020734,-0.0001921923728775036,-0.0007333196367920456
2025-08-18,0.00020173896195998966,-0.001348597636195478,-0.0074844703677194105,-0.0012041297573446403,-0.0007768951121004908
2025-08-19,-0.001554022125892399,-0.000807693453432417,-0.01830931502118234,-0.005460501781773297,-0.0017369920021734566
2025-08-20,0.0006287050231490812,0.00216841543940747,0.017189476949865827,0.006725630455349619,0.0006325222246802677
2025-08-21,-0.0031669904720932683,-0.00370211077211614,-0.009982977188666121,-0.003613949602594677,-0.00331868821204253
2025-08-22,0.006079626656638874,0.00948425404139542,-0.01587341701270292,0.011942397187370703,0.01669903933713551
2025-08-25,-0.0010238009831485225,-0.002838485678518779,0.007062813415669262,-0.0029426923237008467,-0.005599194818138499
2025-08-26,0.0027050868538458306,0.002212069248063758,0.0324075003989436,0.006444697882518501,0.0019545613440358927
2025-08-27,0.000518660849266282,0.0005982229256045935,0.016286592625357196,0.0020877863364111276,0.0011108087321213013
2025-08-28,-0.0004037270841904201,0.003004846055118512,0.011100667218681068,0.006388406371542499,0.0034929130553613867
2025-08-29,0.0005365440435446144,-0.0010795541255509248,0.027091112974691807,0.005499955098737984,-0.003142355596108581
2025-09-02,0.004167406559040538,0.002081295276048028,0.055443051009706465,0.015389056217089457,-0.003951376208736733
2025-09-03,0.004408785429305629,0.006225967464109008,0.013759685707633584,0.007190797000451254,0.004776028648070231
2025-09-04,0.003479536595272884,0.004205893669164543,-0.0027836403551335593,-0.0010230795341018228,0.005723889367754217
2025-09-05,-0.0007469801228473193,0.007469565510805435,-0.043274509122020334,0.009028942588315571,0.00738148176303751
2025-09-08,-0.0008554765542030011,0.005294949110613188,-0.002318165700860214,0.00901416800926725,0.005652764197910307
2025-09-09,0.002446345388199633,-0.0013029396353635475,0.009211030386359904,-0.0010521091499816901,-0.0011783620816413205
2025-09-10,0.0047334506913961644,0.0032423820410365915,0.006978597242336144,0.0034057925731772005,0.0020779480871674994
2025-09-11,0.0021173333342140084,0.004033947316894466,-0.033970391525428904,0.0011137884972574875,0.009540249498391523
2025-09-12,-6.453047669498745e-05,-0.0008462322916120129,0.016136101836912095,0.0013585875814862908,-0.0021566974370487617
2025-09-15,0.003890539630027492,0.004966956772712584,0.01765709786058486,0.00905440641375876,0.005145038611712398
2025-09-16,-0.0005349389892234396,6.11547040708902e-06,-0.010665452961190777,0.0011072034816482254,-0.0001446127333037153
